transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,vendor_id_original
LTX-03807,2025-05-20T10:11:00,DEP-PWR,VEN-019,IT,1001.0,Credit Card,Description for LTX-03807,A-05,B-509,VEN-058
LTX-03808,2025-09-21T06:48:00,DEP-PWR,VEN-019,Travel,445.15,Credit Card,Description for LTX-03808,A-00,B-440,VEN-081
LTX-03809,2025-05-11T10:35:00,DEP-FIN,VEN-019,Consulting,1623.03,Bank Transfer,Description for LTX-03809,A-01,B-756,VEN-046
LTX-03810,2025-05-07T08:05:00,DEP-PWR,VEN-019,IT,1825.33,Cheque,Description for LTX-03810,A-01,B-669,VEN-032
LTX-03811,2025-10-30T23:25:00,DEP-POLICE,VEN-019,Infrastructure,1229.89,Credit Card,Description for LTX-03811,A-05,B-254,VEN-021
LTX-03812,2025-04-11T02:29:00,DEP-HEALTH,VEN-019,Consulting,624.7,Bank Transfer,Description for LTX-03812,A-01,B-401,VEN-026
LTX-03813,2025-04-23T03:45:00,DEP-EDU,VEN-019,Infrastructure,585.04,Cheque,Description for LTX-03813,A-03,B-167,VEN-012
LTX-03814,2025-04-02T16:24:00,DEP-FIN,VEN-019,Travel,1930.02,Credit Card,Description for LTX-03814,A-04,B-694,VEN-062
LTX-03815,2025-05-05T01:09:00,DEP-FIN,VEN-019,Infrastructure,1033.31,Cheque,Description for LTX-03815,A-09,B-709,VEN-081
LTX-03816,2025-02-18T01:38:00,DEP-POLICE,VEN-019,IT,181.03,Credit Card,Description for LTX-03816,A-08,B-848,VEN-029
LTX-03817,2025-06-18T11:06:00,DEP-FIN,VEN-019,Infrastructure,833.38,Credit Card,Description for LTX-03817,A-03,B-471,VEN-064
LTX-03818,2025-02-19T01:36:00,DEP-POLICE,VEN-019,Infrastructure,1132.63,Credit Card,Description for LTX-03818,A-02,B-587,VEN-080
LTX-03819,2025-11-09T07:01:00,DEP-HEALTH,VEN-019,Infrastructure,882.23,Bank Transfer,Description for LTX-03819,A-06,B-415,VEN-057
LTX-03820,2025-03-20T15:23:00,DEP-POLICE,VEN-019,Travel,1199.95,Credit Card,Description for LTX-03820,A-06,B-413,VEN-066
LTX-03821,2025-05-22T06:53:00,DEP-EDU,VEN-019,Travel,95.47,Cheque,Description for LTX-03821,A-09,B-593,VEN-026
LTX-03822,2025-07-29T11:00:00,DEP-FIN,VEN-019,Infrastructure,1455.95,Bank Transfer,Description for LTX-03822,A-01,B-678,VEN-013
LTX-03823,2025-11-24T22:35:00,DEP-EDU,VEN-019,Travel,558.08,Bank Transfer,Description for LTX-03823,A-08,B-135,VEN-074
LTX-03824,2025-03-16T23:39:00,DEP-HEALTH,VEN-019,IT,1211.79,Credit Card,Description for LTX-03824,A-09,B-830,VEN-071
LTX-03825,2025-09-06T05:03:00,DEP-EDU,VEN-019,Travel,516.94,Cheque,Description for LTX-03825,A-00,B-661,VEN-066
LTX-03826,2025-04-30T07:45:00,DEP-HEALTH,VEN-019,Consulting,31.22,Credit Card,Description for LTX-03826,A-00,B-125,VEN-070
LTX-03827,2025-11-22T18:16:00,DEP-POLICE,VEN-019,Consulting,324.64,Bank Transfer,Description for LTX-03827,A-09,B-720,VEN-009
LTX-03828,2025-08-01T17:06:00,DEP-EDU,VEN-019,Infrastructure,1201.56,Cheque,Description for LTX-03828,A-01,B-114,VEN-085
LTX-03829,2025-06-24T10:39:00,DEP-HEALTH,VEN-019,Consulting,181.25,Credit Card,Description for LTX-03829,A-06,B-148,VEN-028
LTX-03830,2025-09-02T23:32:00,DEP-FIN,VEN-019,IT,1368.63,Bank Transfer,Description for LTX-03830,A-02,B-330,VEN-008
LTX-03831,2025-02-10T09:16:00,DEP-POLICE,VEN-019,IT,1744.2,Credit Card,Description for LTX-03831,A-06,B-970,VEN-041
LTX-03832,2025-12-25T10:39:00,DEP-EDU,VEN-019,Consulting,384.26,Cheque,Description for LTX-03832,A-05,B-330,VEN-053
LTX-03833,2025-01-02T23:42:00,DEP-HEALTH,VEN-019,Supplies,511.73,Bank Transfer,Description for LTX-03833,A-01,B-286,VEN-080
LTX-03834,2025-05-27T12:45:00,DEP-HEALTH,VEN-019,Infrastructure,725.27,Credit Card,Description for LTX-03834,A-08,B-537,VEN-008
LTX-03835,2025-06-05T21:45:00,DEP-POLICE,VEN-019,Infrastructure,714.32,Bank Transfer,Description for LTX-03835,A-08,B-789,VEN-099
LTX-03836,2025-01-19T10:32:00,DEP-POLICE,VEN-019,Infrastructure,1260.79,Bank Transfer,Description for LTX-03836,A-06,B-843,VEN-070
LTX-03837,2025-08-30T09:51:00,DEP-POLICE,VEN-019,IT,1170.03,Bank Transfer,Description for LTX-03837,A-03,B-172,VEN-085
LTX-03838,2025-06-12T14:14:00,DEP-FIN,VEN-019,Supplies,632.66,Credit Card,Description for LTX-03838,A-05,B-370,VEN-016
LTX-03839,2025-11-16T15:30:00,DEP-HEALTH,VEN-019,Consulting,302.11,Credit Card,Description for LTX-03839,A-07,B-423,VEN-065
LTX-03840,2025-07-28T07:47:00,DEP-POLICE,VEN-019,IT,374.07,Cheque,Description for LTX-03840,A-08,B-431,VEN-048
LTX-03841,2025-06-13T17:54:00,DEP-HEALTH,VEN-019,Infrastructure,1019.02,Bank Transfer,Description for LTX-03841,A-05,B-314,VEN-092
LTX-03842,2025-05-19T16:57:00,DEP-FIN,VEN-019,Consulting,815.4,Bank Transfer,Description for LTX-03842,A-00,B-661,
LTX-03843,2025-08-21T21:58:00,DEP-PWR,VEN-019,Infrastructure,1950.29,Credit Card,Description for LTX-03843,A-09,B-937,VEN-091
LTX-03844,2025-08-10T19:56:00,DEP-FIN,VEN-019,Supplies,1017.87,Bank Transfer,Description for LTX-03844,A-06,B-272,VEN-022
LTX-03845,2025-06-14T23:36:00,DEP-PWR,VEN-019,Supplies,790.68,Bank Transfer,Description for LTX-03845,A-04,B-816,VEN-041
LTX-03846,2025-02-08T10:30:00,DEP-FIN,VEN-019,Consulting,371.36,Cheque,Description for LTX-03846,A-03,B-148,VEN-021
LTX-03847,2025-09-23T02:54:00,DEP-FIN,VEN-019,Infrastructure,1920.83,Bank Transfer,Description for LTX-03847,A-00,B-606,VEN-042
LTX-03848,2025-09-23T08:15:00,DEP-POLICE,VEN-019,Consulting,446.1,Bank Transfer,Description for LTX-03848,A-09,B-661,VEN-059
LTX-03849,2025-02-06T14:48:00,DEP-EDU,VEN-019,Consulting,814.16,Bank Transfer,Description for LTX-03849,A-08,B-449,VEN-083
LTX-03850,2025-11-23T01:59:00,DEP-EDU,VEN-019,Travel,28.04,Cheque,Description for LTX-03850,A-09,B-924,VEN-077
LTX-03851,2025-04-10T04:01:00,DEP-EDU,VEN-019,Consulting,815.64,Credit Card,Description for LTX-03851,A-00,B-670,VEN-090
LTX-03852,2025-12-24T11:31:00,DEP-POLICE,VEN-019,Supplies,1514.59,Credit Card,Description for LTX-03852,A-03,B-183,VEN-008
LTX-03853,2025-10-27T23:49:00,DEP-PWR,VEN-019,Consulting,1126.66,Cheque,Description for LTX-03853,A-01,B-226,VEN-022
LTX-03854,2025-03-30T22:03:00,DEP-EDU,VEN-019,Supplies,108.08,Bank Transfer,Description for LTX-03854,A-03,B-658,VEN-018
LTX-03855,2025-07-09T11:31:00,DEP-PWR,VEN-019,IT,1164.33,Credit Card,Description for LTX-03855,A-09,B-678,VEN-073
LTX-03856,2025-10-07T12:13:00,DEP-PWR,VEN-019,Supplies,1558.89,Credit Card,Description for LTX-03856,A-03,B-454,VEN-065
LTX-03857,2025-03-01T18:52:00,DEP-POLICE,VEN-019,Travel,461.58,Credit Card,Description for LTX-03857,A-00,B-450,VEN-069
LTX-03858,2025-02-07T20:55:00,DEP-HEALTH,VEN-019,IT,1615.21,Bank Transfer,Description for LTX-03858,A-01,B-388,VEN-032
LTX-03859,2025-02-21T04:38:00,DEP-EDU,VEN-019,Consulting,1944.84,Cheque,Description for LTX-03859,A-07,B-369,VEN-085
LTX-03860,2025-09-08T09:00:00,DEP-FIN,VEN-019,Infrastructure,1205.31,Credit Card,Description for LTX-03860,A-05,B-648,VEN-026
LTX-03861,2025-08-15T05:21:00,DEP-EDU,VEN-019,Infrastructure,227.39,Cheque,Description for LTX-03861,A-01,B-302,VEN-065
LTX-03862,2025-02-16T18:29:00,DEP-HEALTH,VEN-019,IT,1231.84,Bank Transfer,Description for LTX-03862,A-00,B-406,VEN-098
LTX-03863,2025-12-24T13:39:00,DEP-PWR,VEN-019,IT,337.03,Credit Card,Description for LTX-03863,A-00,B-565,VEN-037
LTX-03864,2025-08-06T21:21:00,DEP-POLICE,VEN-019,IT,1188.01,Cheque,Description for LTX-03864,A-01,B-209,VEN-008
LTX-03865,2025-03-03T05:34:00,DEP-EDU,VEN-019,Travel,1443.22,Bank Transfer,Description for LTX-03865,A-02,B-361,VEN-050
LTX-03866,2025-12-27T01:49:00,DEP-POLICE,VEN-019,Consulting,917.15,Credit Card,Description for LTX-03866,A-02,B-640,VEN-018
LTX-03867,2025-01-29T11:41:00,DEP-FIN,VEN-019,Travel,307.68,Bank Transfer,Description for LTX-03867,A-00,B-963,VEN-033
LTX-03868,2025-11-07T01:17:00,DEP-POLICE,VEN-019,Infrastructure,1055.32,Bank Transfer,Description for LTX-03868,A-07,B-784,VEN-017
LTX-03869,2025-11-17T17:25:00,DEP-PWR,VEN-019,Supplies,197.08,Credit Card,Description for LTX-03869,A-07,B-404,VEN-094
LTX-03870,2025-05-12T13:55:00,DEP-POLICE,VEN-019,Infrastructure,916.19,Bank Transfer,Description for LTX-03870,A-04,B-436,VEN-005
LTX-03871,2025-06-11T09:54:00,DEP-PWR,VEN-019,Travel,763.19,Bank Transfer,Description for LTX-03871,A-05,B-624,VEN-081
LTX-03872,2025-01-29T22:08:00,DEP-FIN,VEN-019,Infrastructure,1291.15,Cheque,Description for LTX-03872,A-01,B-598,VEN-001
LTX-03873,2025-01-23T00:47:00,DEP-POLICE,VEN-019,Consulting,1313.24,Bank Transfer,Description for LTX-03873,A-00,B-353,VEN-050
LTX-03874,2025-10-08T22:36:00,DEP-FIN,VEN-019,Travel,370.67,Cheque,Description for LTX-03874,A-03,B-906,VEN-046
LTX-03875,2025-04-19T17:36:00,DEP-EDU,VEN-019,Consulting,1578.97,Bank Transfer,Description for LTX-03875,A-06,B-705,VEN-017
LTX-03876,2025-02-13T17:57:00,DEP-HEALTH,VEN-019,IT,1950.96,Credit Card,Description for LTX-03876,A-02,B-221,VEN-063
LTX-03877,2025-07-06T20:52:00,DEP-POLICE,VEN-019,Supplies,301.29,Bank Transfer,Description for LTX-03877,A-06,B-198,VEN-077
LTX-03878,2025-10-02T06:40:00,DEP-EDU,VEN-019,Supplies,1317.02,Cheque,Description for LTX-03878,A-01,B-167,VEN-027
LTX-03879,2025-12-26T01:25:00,DEP-FIN,VEN-019,IT,707.31,Credit Card,Description for LTX-03879,A-03,B-544,VEN-086
LTX-03880,2025-07-11T18:45:00,DEP-HEALTH,VEN-019,Infrastructure,77.62,Credit Card,Description for LTX-03880,A-07,B-261,VEN-000
LTX-03881,2025-04-24T05:59:00,DEP-FIN,VEN-019,Supplies,1490.54,Credit Card,Description for LTX-03881,A-04,B-134,VEN-025
LTX-03882,2025-10-10T01:00:00,DEP-HEALTH,VEN-019,Consulting,270.07,Credit Card,Description for LTX-03882,A-02,B-301,VEN-009
LTX-03883,2025-03-27T05:26:00,DEP-HEALTH,VEN-019,Travel,1600.98,Bank Transfer,Description for LTX-03883,A-00,B-471,VEN-024
LTX-03884,2025-10-19T03:26:00,DEP-PWR,VEN-019,Supplies,938.69,Bank Transfer,Description for LTX-03884,A-06,B-561,VEN-097
LTX-03885,2025-06-08T13:55:00,DEP-PWR,VEN-019,Consulting,1845.6,Credit Card,Description for LTX-03885,A-06,B-269,VEN-012
LTX-03886,2025-08-13T07:02:00,DEP-PWR,VEN-019,Infrastructure,77.4,Bank Transfer,Description for LTX-03886,A-08,B-397,VEN-030
LTX-03887,2025-06-28T01:06:00,DEP-POLICE,VEN-019,Infrastructure,119.47,Credit Card,Description for LTX-03887,A-05,B-993,VEN-054
LTX-03888,2025-05-17T11:37:00,DEP-EDU,VEN-019,Infrastructure,1867.54,Cheque,Description for LTX-03888,A-03,B-285,VEN-089
LTX-03889,2025-10-07T00:19:00,DEP-POLICE,VEN-019,Infrastructure,1094.31,Credit Card,Description for LTX-03889,A-02,B-755,VEN-008
LTX-03890,2025-03-26T07:12:00,DEP-FIN,VEN-019,IT,747.18,Bank Transfer,Description for LTX-03890,A-04,B-242,VEN-064
LTX-03891,2025-11-04T03:14:00,DEP-EDU,VEN-019,IT,78.36,Bank Transfer,Description for LTX-03891,A-08,B-936,
LTX-03892,2025-11-24T13:23:00,DEP-PWR,VEN-019,Consulting,887.95,Cheque,Description for LTX-03892,A-04,B-132,VEN-045
LTX-03893,2025-04-03T00:12:00,DEP-PWR,VEN-019,Infrastructure,900.94,Credit Card,Description for LTX-03893,A-04,B-139,VEN-075
LTX-03894,2025-12-14T19:25:00,DEP-POLICE,VEN-019,Consulting,1933.84,Cheque,Description for LTX-03894,A-09,B-421,VEN-041
LTX-03895,2025-06-19T22:45:00,DEP-FIN,VEN-019,IT,1547.44,Cheque,Description for LTX-03895,A-09,B-716,VEN-080
LTX-03896,2025-05-11T14:08:00,DEP-FIN,VEN-019,Consulting,1348.81,Bank Transfer,Description for LTX-03896,A-05,B-210,VEN-050
LTX-03897,2025-02-20T02:11:00,DEP-HEALTH,VEN-019,IT,893.73,Credit Card,Description for LTX-03897,A-01,B-490,VEN-097
LTX-03898,2025-07-07T16:09:00,DEP-PWR,VEN-019,Consulting,690.3,Cheque,Description for LTX-03898,A-03,B-979,VEN-014
LTX-03899,2025-08-14T13:56:00,DEP-PWR,VEN-019,Infrastructure,1707.29,Credit Card,Description for LTX-03899,A-09,B-665,VEN-059
LTX-03900,2025-06-14T22:09:00,DEP-EDU,VEN-019,Infrastructure,94321.9,Bank Transfer,Description for LTX-03900,A-01,B-398,VEN-004
LTX-03901,2025-11-28T09:12:00,DEP-FIN,VEN-019,Consulting,1949.49,Credit Card,Description for LTX-03901,A-09,B-471,VEN-011
LTX-03902,2025-03-04T07:37:00,DEP-POLICE,VEN-019,Supplies,920.66,Bank Transfer,Description for LTX-03902,A-07,B-767,VEN-085
LTX-03903,2025-08-24T05:11:00,DEP-EDU,VEN-019,IT,638.51,Credit Card,Description for LTX-03903,A-00,B-298,VEN-091
LTX-03904,2025-04-20T20:04:00,DEP-HEALTH,VEN-019,Travel,604.27,Cheque,Description for LTX-03904,A-02,B-870,VEN-084
LTX-03905,2025-03-23T13:54:00,DEP-PWR,VEN-019,Infrastructure,217.46,Bank Transfer,Description for LTX-03905,A-01,B-431,VEN-021
LTX-03906,2025-02-25T18:44:00,DEP-HEALTH,VEN-019,Travel,366.95,Cheque,Description for LTX-03906,A-02,B-943,VEN-004
LTX-03907,2025-04-05T22:41:00,DEP-EDU,VEN-019,Infrastructure,1611.11,Credit Card,Description for LTX-03907,A-08,B-460,VEN-055
LTX-03908,2025-10-02T20:24:00,DEP-PWR,VEN-019,Supplies,52.8,Bank Transfer,Description for LTX-03908,A-05,B-697,VEN-091
LTX-03909,2025-07-18T05:02:00,DEP-EDU,VEN-019,Consulting,901.94,Cheque,Description for LTX-03909,A-07,B-431,VEN-073
LTX-03910,2025-11-21T19:51:00,DEP-FIN,VEN-019,Consulting,1419.01,Bank Transfer,Description for LTX-03910,A-07,B-237,VEN-086
LTX-03911,2025-03-20T22:15:00,DEP-EDU,VEN-019,Infrastructure,1768.73,Credit Card,Description for LTX-03911,A-02,B-132,VEN-018
LTX-03912,2025-09-24T17:11:00,DEP-POLICE,VEN-019,Infrastructure,253.01,Bank Transfer,Description for LTX-03912,A-02,B-705,VEN-043
LTX-03913,2025-04-26T16:29:00,DEP-EDU,VEN-019,Travel,1400.7,Credit Card,Description for LTX-03913,A-04,B-795,VEN-005
LTX-03914,2025-10-26T15:16:00,DEP-FIN,VEN-019,Consulting,1609.08,Cheque,Description for LTX-03914,A-05,B-772,VEN-031
LTX-03915,2025-11-26T07:34:00,DEP-PWR,VEN-019,Travel,1037.62,Bank Transfer,Description for LTX-03915,A-07,B-823,VEN-023
LTX-03916,2025-06-06T15:14:00,DEP-EDU,VEN-019,Consulting,79.66,Cheque,Description for LTX-03916,A-05,B-968,VEN-086
LTX-03917,2025-09-21T07:04:00,DEP-PWR,VEN-019,Infrastructure,1511.8,Bank Transfer,Description for LTX-03917,A-09,B-426,VEN-063
LTX-03918,2025-10-13T15:48:00,DEP-HEALTH,VEN-019,Supplies,382.45,Cheque,Description for LTX-03918,A-07,B-343,VEN-064
LTX-03919,2025-07-24T00:55:00,DEP-POLICE,VEN-019,Travel,230.99,Credit Card,Description for LTX-03919,A-04,B-514,VEN-008
LTX-03920,2025-01-17T19:59:00,DEP-HEALTH,VEN-019,Infrastructure,685.5,Credit Card,Description for LTX-03920,A-07,B-955,VEN-036
LTX-03921,2025-02-15T08:40:00,DEP-PWR,VEN-019,Consulting,1909.55,Bank Transfer,Description for LTX-03921,A-02,B-662,VEN-033
LTX-03922,2025-11-15T17:11:00,DEP-POLICE,VEN-019,Consulting,1920.23,Bank Transfer,Description for LTX-03922,A-00,B-657,VEN-021
LTX-03923,2025-12-22T13:35:00,DEP-HEALTH,VEN-019,Travel,1096.96,Bank Transfer,Description for LTX-03923,A-05,B-956,VEN-052
LTX-03924,2025-11-29T18:41:00,DEP-PWR,VEN-019,Infrastructure,1317.78,Cheque,Description for LTX-03924,A-03,B-568,VEN-052
LTX-03925,2025-08-31T20:08:00,DEP-HEALTH,VEN-019,Consulting,1894.85,Bank Transfer,Description for LTX-03925,A-01,B-952,VEN-056
LTX-03926,2025-01-08T22:00:00,DEP-FIN,VEN-019,Consulting,1479.11,Cheque,Description for LTX-03926,A-05,B-999,VEN-080
LTX-03927,2025-01-22T08:40:00,DEP-POLICE,VEN-019,Consulting,1715.17,Bank Transfer,Description for LTX-03927,A-04,B-527,VEN-037
LTX-03928,2025-05-23T22:20:00,DEP-HEALTH,VEN-019,IT,1321.75,Credit Card,Description for LTX-03928,A-00,B-134,VEN-094
LTX-03929,2025-05-06T15:17:00,DEP-POLICE,VEN-019,Consulting,1724.86,Credit Card,Description for LTX-03929,A-04,B-413,VEN-062
LTX-03930,2025-09-30T19:11:00,DEP-HEALTH,VEN-019,Infrastructure,1703.37,Bank Transfer,Description for LTX-03930,A-03,B-833,VEN-083
LTX-03931,2025-01-27T12:42:00,DEP-PWR,VEN-019,Supplies,1771.12,Cheque,Description for LTX-03931,A-00,B-303,VEN-052
LTX-03932,2025-05-07T11:17:00,DEP-HEALTH,VEN-019,Infrastructure,1241.96,Bank Transfer,Description for LTX-03932,A-08,B-328,VEN-065
LTX-03933,2025-01-20T03:22:00,DEP-POLICE,VEN-019,Infrastructure,802.55,Credit Card,Description for LTX-03933,A-01,B-750,VEN-055
LTX-03934,2025-01-30T07:59:00,DEP-PWR,VEN-019,Infrastructure,1618.55,Credit Card,Description for LTX-03934,A-08,B-508,VEN-072
LTX-03935,2025-10-06T18:12:00,DEP-FIN,VEN-019,Supplies,1392.7,Credit Card,Description for LTX-03935,A-06,B-554,VEN-021
LTX-03936,2025-09-13T00:09:00,DEP-FIN,VEN-019,Travel,267.59,Bank Transfer,Description for LTX-03936,A-06,B-185,VEN-032
LTX-03937,2025-04-26T07:33:00,DEP-PWR,VEN-019,Consulting,1139.66,Bank Transfer,Description for LTX-03937,A-06,B-525,VEN-047
LTX-03938,2025-12-02T22:18:00,DEP-HEALTH,VEN-019,Infrastructure,661.14,Bank Transfer,Description for LTX-03938,A-08,B-205,VEN-067
LTX-03939,2025-04-05T19:52:00,DEP-FIN,VEN-019,IT,1314.75,Credit Card,Description for LTX-03939,A-08,B-389,VEN-091
LTX-03940,2025-01-18T19:48:00,DEP-HEALTH,VEN-019,Supplies,1317.67,Credit Card,Description for LTX-03940,A-07,B-625,VEN-058
LTX-03941,2025-06-08T13:08:00,DEP-POLICE,VEN-019,Travel,1686.72,Bank Transfer,Description for LTX-03941,A-00,B-892,VEN-046
LTX-03942,2025-10-13T09:50:00,DEP-HEALTH,VEN-019,Supplies,1235.18,Cheque,Description for LTX-03942,A-06,B-253,VEN-030
LTX-03943,2025-09-02T03:24:00,DEP-EDU,VEN-019,Consulting,1049.87,Cheque,Description for LTX-03943,A-07,B-562,VEN-088
LTX-03944,2025-12-22T20:53:00,DEP-POLICE,VEN-019,Travel,138.52,Bank Transfer,Description for LTX-03944,A-02,B-858,VEN-017
LTX-03945,2025-04-10T07:58:00,DEP-HEALTH,VEN-019,Supplies,1054.36,Bank Transfer,Description for LTX-03945,A-00,B-967,VEN-033
LTX-03946,2025-09-01T16:24:00,DEP-FIN,VEN-019,IT,1760.5,Bank Transfer,Description for LTX-03946,A-01,B-768,VEN-099
LTX-03947,2025-04-19T05:37:00,DEP-EDU,VEN-019,Consulting,353.63,Bank Transfer,Description for LTX-03947,A-03,B-692,VEN-052
LTX-03948,2025-12-09T14:21:00,DEP-EDU,VEN-019,Supplies,1602.65,Bank Transfer,Description for LTX-03948,A-00,B-571,VEN-093
LTX-03949,2025-12-06T07:24:00,DEP-PWR,VEN-019,IT,964.83,Bank Transfer,Description for LTX-03949,A-01,B-519,VEN-071
LTX-03950,2025-12-25T08:40:00,DEP-EDU,VEN-019,Travel,514.04,Cheque,Description for LTX-03950,A-05,B-815,VEN-001
LTX-03951,2025-06-26T14:41:00,DEP-FIN,VEN-019,IT,1496.22,Bank Transfer,Description for LTX-03951,A-00,B-499,VEN-005
LTX-03952,2025-06-28T16:39:00,DEP-POLICE,VEN-019,IT,1690.58,Cheque,Description for LTX-03952,A-02,B-706,VEN-013
LTX-03953,2025-01-20T01:38:00,DEP-POLICE,VEN-019,Consulting,319.32,Cheque,Description for LTX-03953,A-00,B-316,VEN-006
LTX-03954,2025-03-10T18:55:00,DEP-HEALTH,VEN-019,Travel,997.67,Cheque,Description for LTX-03954,A-07,B-342,VEN-095
LTX-03955,2025-05-02T07:50:00,DEP-EDU,VEN-019,Travel,913.25,Cheque,Description for LTX-03955,A-04,B-794,VEN-007
LTX-03956,2025-12-10T06:33:00,DEP-FIN,VEN-019,Travel,1512.03,Cheque,Description for LTX-03956,A-04,B-167,VEN-070
LTX-03957,2025-04-05T19:45:00,DEP-POLICE,VEN-019,Travel,1424.66,Cheque,Description for LTX-03957,A-00,B-445,VEN-058
LTX-03958,2025-02-02T18:45:00,DEP-POLICE,VEN-019,Supplies,777.9,Cheque,Description for LTX-03958,A-06,B-725,VEN-085
LTX-03959,2025-01-19T13:53:00,DEP-POLICE,VEN-019,IT,931.2,Bank Transfer,Description for LTX-03959,A-09,B-422,VEN-091
LTX-03960,2025-04-20T18:17:00,DEP-HEALTH,VEN-019,Infrastructure,1845.11,Credit Card,Description for LTX-03960,A-06,B-308,VEN-086
LTX-03961,2025-06-04T06:08:00,DEP-POLICE,VEN-019,Supplies,304.63,Bank Transfer,Description for LTX-03961,A-09,B-234,VEN-016
LTX-03962,2025-10-28T22:44:00,DEP-HEALTH,VEN-019,Consulting,422.03,Cheque,Description for LTX-03962,A-08,B-580,VEN-036
LTX-03963,2025-10-13T02:20:00,DEP-POLICE,VEN-019,Travel,1212.75,Cheque,Description for LTX-03963,A-00,B-254,VEN-048
LTX-03964,2025-12-14T15:03:00,DEP-EDU,VEN-019,Infrastructure,1176.76,Credit Card,Description for LTX-03964,A-01,B-509,VEN-071
LTX-03965,2025-11-08T12:09:00,DEP-EDU,VEN-019,Consulting,713.96,Credit Card,Description for LTX-03965,A-03,B-554,VEN-086
LTX-03966,2025-04-15T18:44:00,DEP-POLICE,VEN-019,IT,970.5,Cheque,Description for LTX-03966,A-06,B-241,VEN-040
LTX-03967,2025-03-15T06:55:00,DEP-PWR,VEN-019,IT,832.78,Cheque,Description for LTX-03967,A-09,B-427,VEN-057
LTX-03968,2025-03-15T04:56:00,DEP-HEALTH,VEN-019,Infrastructure,560.04,Credit Card,Description for LTX-03968,A-04,B-962,VEN-095
LTX-03969,2025-10-16T21:42:00,DEP-HEALTH,VEN-019,Infrastructure,982.28,Cheque,Description for LTX-03969,A-07,B-220,VEN-045
LTX-03970,2025-07-20T14:38:00,DEP-HEALTH,VEN-019,Consulting,405.42,Bank Transfer,Description for LTX-03970,A-07,B-966,VEN-058
LTX-03971,2025-05-29T19:11:00,DEP-POLICE,VEN-019,Supplies,786.3,Credit Card,Description for LTX-03971,A-08,B-299,VEN-002
LTX-03972,2025-08-21T06:31:00,DEP-POLICE,VEN-019,Infrastructure,1236.75,Credit Card,Description for LTX-03972,A-09,B-995,VEN-028
LTX-03973,2025-08-22T19:39:00,DEP-PWR,VEN-019,Infrastructure,1640.59,Bank Transfer,Description for LTX-03973,A-05,B-821,VEN-014
LTX-03974,2025-08-21T09:15:00,DEP-HEALTH,VEN-019,Travel,1262.15,Credit Card,Description for LTX-03974,A-05,B-474,VEN-079
LTX-03975,2025-06-03T12:52:00,DEP-PWR,VEN-019,IT,877.56,Credit Card,Description for LTX-03975,A-04,B-841,VEN-092
LTX-03976,2025-09-25T01:04:00,DEP-EDU,VEN-019,Consulting,1268.47,Bank Transfer,Description for LTX-03976,A-09,B-451,VEN-032
LTX-03977,2025-02-06T04:55:00,DEP-FIN,VEN-019,Travel,491.84,Cheque,Description for LTX-03977,A-07,B-125,VEN-072
LTX-03978,2025-08-13T08:39:00,DEP-EDU,VEN-019,Infrastructure,1699.66,Bank Transfer,Description for LTX-03978,A-02,B-233,VEN-086
LTX-03979,2025-03-28T17:50:00,DEP-EDU,VEN-019,Supplies,1462.54,Cheque,Description for LTX-03979,A-02,B-435,VEN-058
LTX-03980,2025-08-01T06:44:00,DEP-FIN,VEN-019,Consulting,1119.71,Cheque,Description for LTX-03980,A-04,B-377,VEN-013
LTX-03981,2025-11-15T08:03:00,DEP-PWR,VEN-019,Consulting,449.11,Bank Transfer,Description for LTX-03981,A-00,B-484,VEN-017
LTX-03982,2025-07-29T21:44:00,DEP-EDU,VEN-019,Infrastructure,1215.21,Credit Card,Description for LTX-03982,A-00,B-613,VEN-052
LTX-03983,2025-07-13T11:43:00,DEP-FIN,VEN-019,Consulting,1975.73,Credit Card,Description for LTX-03983,A-02,B-814,VEN-016
LTX-03984,2025-10-06T00:38:00,DEP-HEALTH,VEN-019,Travel,664.83,Bank Transfer,Description for LTX-03984,A-04,B-468,VEN-042
LTX-03985,2025-02-09T17:15:00,DEP-HEALTH,VEN-019,Travel,1476.2,Bank Transfer,Description for LTX-03985,A-02,B-384,VEN-040
LTX-03986,2025-09-20T21:52:00,DEP-PWR,VEN-019,IT,1036.2,Cheque,Description for LTX-03986,A-08,B-583,VEN-029
LTX-03987,2025-06-17T20:31:00,DEP-PWR,VEN-019,Travel,663.97,Credit Card,Description for LTX-03987,A-07,B-441,VEN-093
LTX-03988,2025-07-12T14:44:00,DEP-PWR,VEN-019,Consulting,1886.65,Bank Transfer,Description for LTX-03988,A-01,B-563,VEN-087
LTX-03989,2025-10-02T10:57:00,DEP-EDU,VEN-019,IT,1366.85,Bank Transfer,Description for LTX-03989,A-02,B-527,VEN-062
LTX-03990,2025-07-26T14:10:00,DEP-HEALTH,VEN-019,Supplies,1049.11,Cheque,Description for LTX-03990,A-05,B-609,VEN-014
